time,price
1665590400000,212000.011042
1665504000000,55456.048519
1665417600000,112433.841847
1665331200000,62352.153466
1665244800000,45688.986337
1665158400000,43735.514121
1665072000000,88980.383757
1664985600000,114763.890363
1664899200000,70646.494737
1664812800000,95577.082758
1664726400000,101504.028679
1664640000000,75944.927993
1664553600000,68122.230387
1664467200000,155495.420059
1664380800000,146574.220618
1664294400000,198159.276064
1664208000000,144502.925921
1664121600000,162082.513492
1664035200000,68588.886095
1663948800000,115044.756517
1663862400000,197465.294812
1663776000000,400883.893589
1663689600000,98285.395939
1663603200000,142170.186785
1663516800000,287921.064901
1663430400000,86808.078634
1663344000000,104577.676146
1663257600000,176596.675562
1663171200000,403944.206171
1663084800000,149894.372703
1662998400000,223266.283778
1662912000000,145952.485385
1662825600000,80074.484395
1662739200000,88950.628991
1662652800000,184898.788408
1662566400000,228658.878908
1662480000000,241541.920267
1662393600000,171210.957014
1662307200000,87504.122329
1662220800000,56538.642709
1662134400000,121081.582972
1662048000000,174594.593079
1661961600000,194070.187655
1661875200000,297955.353494
1661788800000,192452.726637
1661702400000,193399.00897
1661616000000,147328.032927
1661529600000,242073.681866
1661443200000,260999.611145
1661356800000,118248.417871
1661270400000,158953.712241
1661184000000,187545.633927
1661097600000,197862.298036
1661011200000,210730.030159
1660924800000,208270.523964
1660838400000,274631.226082
1660752000000,152570.893541
1660665600000,204410.493351
1660579200000,129381.433319
1660492800000,186557.033145
1660406400000,87508.742953
1660320000000,173095.515908
1660233600000,124198.072883
1660147200000,310653.007485
1660060800000,240392.980816
1659974400000,155067.454779
1659888000000,194671.527703
1659801600000,142447.898324
1659715200000,166286.209506
1659628800000,194984.845396
1659542400000,146204.420686
1659456000000,181320.370555
1659369600000,210498.014987
1659283200000,210250.713848
1659196800000,136883.354467
1659110400000,210617.687807
1659024000000,258860.373067
1658937600000,471901.79676
1658851200000,233449.90872
1658764800000,325567.39358
1658678400000,255120.164287
1658592000000,245256.690663
1658505600000,220005.165025
1658419200000,286793.483025
1658332800000,281087.029538
1658246400000,366001.581801
1658160000000,571582.663204
1658073600000,407914.992776
1657987200000,326287.327428
1657900800000,214871.672915
1657814400000,265904.574775
1657728000000,209700.284938
1657641600000,281477.126288
1657555200000,159336.109618
1657468800000,126222.879702
1657382400000,131668.261495
1657296000000,134338.922907
1657209600000,234915.269604
1657123200000,198303.114109
1657036800000,243170.299881
1656950400000,248248.87184
1656864000000,189277.906218
1656777600000,133072.948377
1656691200000,201295.538966
1656604800000,397571.116471
1656518400000,426307.88124
1656432000000,326436.905117
1656345600000,258329.959663
1656259200000,199309.923225
1656172800000,243900.715862
1656086400000,304918.817083
1656000000000,307527.313242
1655913600000,198902.668138
1655827200000,228594.050156
1655740800000,279478.910406
1655654400000,372834.062008
1655568000000,548909.753609
1655481600000,235332.529144
1655395200000,227893.597201
1655308800000,576967.656785
1655222400000,617714.081212
1655136000000,776506.377086
1655049600000,733207.698706
1654963200000,205551.743779
1654876800000,255348.604031
1654790400000,93950.888562
1654704000000,50446.832997
1654617600000,136194.688859
1654531200000,133260.86823
1654444800000,94312.291347
1654358400000,32066.862299
1654272000000,35211.388451
1654185600000,95979.81732
1654099200000,142921.091183
1654012800000,104095.972855
1653926400000,134498.561054
1653840000000,117723.906793
1653753600000,73202.372395
1653667200000,124609.806457
1653580800000,217440.624269
1653494400000,216161.069774
1653408000000,91461.419164
1653321600000,83080.696633
1653235200000,82340.165366
1653148800000,50562.503091
1653062400000,62604.047838
1652976000000,99773.903845
1652889600000,131549.832566
1652803200000,121331.232504
1652716800000,115262.777062
1652630400000,99617.421145
1652544000000,61037.361279
1652457600000,96387.995165
1652371200000,196369.147011
1652284800000,578409.447685
1652198400000,399313.36754
1652112000000,388987.992579
1652025600000,266666.004767
1651939200000,142189.241403
1651852800000,42618.249314
1651766400000,152324.999581
1651680000000,145872.270388
1651593600000,49292.964702
1651507200000,39223.527145
1651420800000,58216.275759
1651334400000,54448.455469
1651248000000,43235.351754
1651161600000,58781.104047
1651075200000,59565.981205
1650988800000,78552.905322
1650902400000,76434.614148
1650816000000,101449.308943
1650729600000,24229.430506
1650643200000,32624.123773
1650556800000,74363.438917
1650470400000,59333.998566
1650384000000,61087.58292
1650297600000,75356.706525
1650211200000,81766.717654
1650124800000,29527.587404
1650038400000,25578.087277
1649952000000,64100.238028
1649865600000,77843.210558
1649779200000,96979.89824
1649692800000,163533.311722
1649606400000,94209.492166
1649520000000,31680.949707
1649433600000,52572.933457
1649347200000,61904.287457
1649260800000,113662.252017
1649174400000,104981.124621
1649088000000,57707.230294
1649001600000,61868.385787
1648915200000,51201.894208
1648828800000,77594.136326
1648742400000,104044.253125
1648656000000,80330.397657
1648569600000,82089.649999
1648483200000,116597.25556
1648396800000,93187.43645
1648310400000,32858.050771
1648224000000,39351.010038
1648137600000,84095.522921
1648051200000,88073.807659
1647964800000,74367.31723
1647878400000,103066.682412
1647792000000,83722.870565
1647705600000,72981.093667
1647619200000,75096.011141
1647532800000,87683.612341
1647446400000,122570.540386
1647360000000,144399.598141
1647273600000,71179.941145
1647187200000,62749.246722
1647100800000,36367.609141
1647014400000,31713.212125
1646928000000,81827.915721
1646841600000,125142.806401
1646755200000,130539.909544
1646668800000,123827.548593
1646582400000,120639.766819
1646496000000,53583.261008
1646409600000,84114.110495
1646323200000,122386.64864
1646236800000,83475.62142
1646150400000,134922.869441
1646064000000,205572.235973
1645977600000,163567.506202
1645891200000,136563.183852
1645804800000,125310.405677
1645718400000,198548.52389
1645632000000,323040.89957
1645545600000,103294.558938
1645459200000,215838.913456
1645372800000,126174.026741
1645286400000,93913.709586
1645200000000,84939.090814
1645113600000,140718.632376
1645027200000,134369.826049
1644940800000,71090.646234
1644854400000,91789.262749
1644768000000,98879.167483
1644681600000,60026.586716
1644595200000,109030.88638
1644508800000,115117.498812
1644422400000,148736.854299
1644336000000,96135.826281
1644249600000,163527.082096
1644163200000,97940.099606
1644076800000,62413.469316
1643990400000,110114.441191
1643904000000,167638.222374
1643817600000,130698.106642
1643731200000,79741.965033
1643644800000,131798.647701
1643558400000,106026.597561
1643472000000,118656.319593
1643385600000,97806.073603
1643299200000,175105.613489
1643212800000,319453.790863
1643126400000,164456.055065
1643040000000,230310.110953
1642953600000,410373.592401
1642867200000,220756.363704
1642780800000,438168.810339
1642694400000,220766.653983
1642608000000,85895.524758
1642521600000,111942.850015
1642435200000,102184.421063
1642348800000,54783.841477
1642262400000,50391.341933
1642176000000,59892.776594
1642089600000,103678.743286
1642003200000,93463.46619
1641916800000,176762.4861
1641830400000,135298.112404
1641744000000,148697.89486
1641657600000,100075.740402
1641571200000,100973.330108
1641484800000,178511.318628
1641398400000,156907.014979
1641312000000,46600.565182
1641225600000,77497.265298
1641139200000,46669.741283
1641052800000,33565.107884
1640966400000,42628.825035
1640880000000,59254.89134
1640793600000,75005.763418
1640707200000,90010.1705
1640620800000,84480.984614
1640534400000,38993.843776
1640448000000,44965.61842
1640361600000,49714.063356
1640275200000,84565.455405
1640188800000,55553.949277
1640102400000,52531.286303
1640016000000,85547.767606
1639929600000,88422.659455
1639843200000,66918.378932
1639756800000,99797.666269
1639670400000,98337.331582
1639584000000,125586.147378
1639497600000,90006.644152
1639411200000,108078.555708
1639324800000,98261.665779
1639238400000,54289.401521
1639152000000,101565.297456
1639065600000,114156.381852
1638979200000,98122.334995
1638892800000,98135.800613
1638806400000,99936.672541
1638720000000,138723.216122
1638633600000,106184.635838
1638547200000,322524.885681
1638460800000,70100.496477
1638374400000,84910.736888
1638288000000,106462.798466
1638201600000,117312.472515
1638115200000,84086.407206
1638028800000,53410.676406
1637942400000,66500.038973
1637856000000,148650.368059
1637769600000,69624.18352
1637683200000,72939.164147
1637596800000,96345.022422
1637510400000,97172.997197
1637424000000,56355.582675
1637337600000,39791.622138
1637251200000,90110.777656
1637164800000,60489.663551
1637078400000,71894.224561
1636992000000,142706.7621
1636905600000,60111.57461
1636819200000,37249.789729
1636732800000,44569.95483
1636646400000,61214.544382
1636560000000,84693.72696
1636473600000,73910.260846
1636387200000,137196.187184
1636300800000,42548.259889
1636214400000,42311.212321
1636128000000,48772.905559
1636041600000,45152.682567
1635955200000,55663.070284
1635868800000,60175.473877
1635782400000,62109.929612
1635696000000,94004.044238
1635609600000,117132.490132
1635523200000,48210.479688
1635436800000,108018.505229
1635350400000,81875.716474
1635264000000,133216.574714
1635177600000,38704.328821
1635091200000,61085.670471
1635004800000,47509.081107
1634918400000,53855.863695
1634832000000,62498.779853
1634745600000,113878.615641
1634659200000,69910.678127
1634572800000,58631.332519
1634486400000,101680.46309
1634400000000,51312.17462
1634313600000,66598.601998
1634227200000,68453.215854
1634140800000,84062.79914
1634054400000,62163.541725
1633968000000,76960.082856
1633881600000,87028.347894
1633795200000,55439.232639
1633708800000,42047.581109
1633622400000,63529.372725
1633536000000,78373.615257
1633449600000,100316.700897
1633363200000,98277.616243
1633276800000,111582.477049
1633190400000,71147.764465
1633104000000,65951.423249
1633017600000,100624.794738
1632931200000,81807.956066
1632844800000,74323.892708
1632758400000,83984.057461
1632672000000,72161.810227
1632585600000,137896.606917
1632499200000,108108.584635
1632412800000,203560.029847
1632326400000,93933.06332
1632240000000,176834.458342
1632153600000,153506.250272
1632067200000,164983.020847
1631980800000,49555.909958
1631894400000,50506.773058
1631808000000,60415.483652
1631721600000,79270.422742
1631635200000,66135.964807
1631548800000,56963.687585
1631462400000,150830.683833
1631376000000,49902.095208
1631289600000,63633.16265
1631203200000,93263.3479
1631116800000,98839.714004
1631030400000,195474.500824
1630944000000,228297.038219
1630857600000,44210.435366
1630771200000,43639.873237
1630684800000,44861.029644
1630598400000,87802.40551
1630512000000,97781.446776
1630425600000,83458.584612
1630339200000,164027.26325
1630252800000,52884.359268
1630166400000,47487.143584
1630080000000,30749.430994
1629993600000,61949.118169
1629907200000,68287.100881
1629820800000,89410.82224
1629734400000,65425.566825
1629648000000,76821.609523
1629561600000,43259.184725
1629475200000,43773.335523
1629388800000,62470.30228
1629302400000,64676.175021
1629216000000,107449.948538
1629129600000,88624.634022
1629043200000,83782.013464
1628956800000,61573.421263
1628870400000,57273.750124
1628784000000,73593.902627
1628697600000,89470.346446
1628611200000,69064.031908
1628524800000,89920.242553
1628438400000,108971.627403
1628352000000,104817.078637
1628265600000,122980.023782
1628179200000,89903.900861
1628092800000,184079.293971
1628006400000,86873.220622
1627920000000,107978.241161
1627833600000,117938.394021
1627747200000,82794.440566
1627660800000,71001.8626
1627574400000,86425.169665
1627488000000,59123.372693
1627401600000,83098.253753
1627315200000,140214.955662
1627228800000,147629.347097
1627142400000,63142.742405
1627056000000,68746.940439
1626969600000,59407.553742
1626883200000,125852.230385
1626796800000,84425.716084
1626710400000,100500.199048
1626624000000,65437.6584
1626537600000,68074.699806
1626451200000,50404.385017
1626364800000,68262.732447
1626278400000,66052.069497
1626192000000,81234.563309
1626105600000,78946.156347
1626019200000,42589.457505
1625932800000,48931.365462
1625846400000,67597.278674
1625760000000,98453.157871
1625673600000,111219.588214
1625587200000,83773.237074
1625500800000,114729.496842
1625414400000,95207.417996
1625328000000,68271.832341
1625241600000,69991.625471
1625155200000,93546.204041
1625068800000,110034.50943
1624982400000,90002.799021
1624896000000,106578.587859
1624809600000,122984.63456
1624723200000,87082.136799
1624636800000,134799.453839
1624550400000,98731.529262
1624464000000,80869.122133
1624377600000,170024.049607
1624291200000,219558.763681
1624204800000,227012.394461
1624118400000,100041.829887
1624032000000,129353.509936
1623945600000,112768.487478
1623859200000,81918.121105
1623772800000,68480.890835
1623686400000,93561.47649
1623600000000,109975.417577
1623513600000,64157.996503
1623427200000,100510.586814
1623340800000,77969.405888
1623254400000,117209.011671
1623168000000,180284.307819
1623081600000,250080.119013
1622995200000,104832.339417
1622908800000,127677.599858
1622822400000,175857.872471
1622736000000,153357.60837
1622649600000,145537.241365
1622563200000,141047.567412
1622476800000,179338.170376
1622390400000,166579.963164
1622304000000,189025.610639
1622217600000,191242.725368
1622131200000,216956.907645
1622044800000,180675.072153
1621958400000,196923.597831
1621872000000,287052.424245
1621785600000,463252.280211
1621699200000,398086.936245
1621612800000,463353.820205
1621526400000,374471.313329
1621440000000,758240.476531
1621353600000,751931.446444
1621267200000,244043.342757
1621180800000,342736.630096
1621094400000,155668.286629
1621008000000,172953.444776
1620921600000,226860.774393
1620835200000,370155.318708
1620748800000,130244.77101
1620662400000,217088.392397
1620576000000,151921.167076
1620489600000,161430.803107
1620403200000,105527.865788
1620316800000,143836.886577
1620230400000,131845.516226
1620144000000,217244.705558
1620057600000,284398.904266
1619971200000,131912.15581
1619884800000,89770.504158
1619798400000,89246.546047
1619712000000,116071.191826
1619625600000,148046.516611
1619539200000,147359.833394
1619452800000,149434.899189
1619366400000,204860.148085
1619280000000,172493.599935
1619193600000,200450.849
1619107200000,582250.933669
1619020800000,285098.540634
1618934400000,208966.059055
1618848000000,216031.920986
1618761600000,168933.442254
